1.545766, 0.460638, -0.351592 
1.555766, 0.456141, -0.449692 
1.565766, 0.450663, -0.547792 
1.575766, 0.444204, -0.645892 
1.585766, 0.436764, -0.743992 
1.595766, 0.428343, -0.842092 
1.605766, 0.418941, -0.940192 
1.615766, 0.408558, -1.038292 
1.625766, 0.397194, -1.136392 
1.635766, 0.384849, -1.234492 
1.645766, 0.371523, -1.332592 
1.655766, 0.357216, -1.430692 
1.665766, 0.341929, -1.528792 
1.675766, 0.325660, -1.626892 
1.685766, 0.308410, -1.724992 
1.695766, 0.290179, -1.823092 
1.705766, 0.270967, -1.921192 
1.715766, 0.250774, -2.019292 
1.725766, 0.229600, -2.117392 
1.735766, 0.207445, -2.215492 
1.745766, 0.184309, -2.313592 
1.755766, 0.160192, -2.411692 
1.765766, 0.135094, -2.509792 
1.775766, 0.109015, -2.607892 
1.785766, 0.081955, -2.705992 
1.795766, 0.053915, -2.804092 
1.805766, 0.024893, -2.902192 
1.814108, 0.000000, 2.536423 
1.824108, 0.024383, 2.438323 
1.834108, 0.047785, 2.340223 
1.844108, 0.070207, 2.242123 
1.854108, 0.091647, 2.144023 
1.864108, 0.112106, 2.045923 
1.874108, 0.131584, 1.947823 
1.884108, 0.150082, 1.849723 
1.894108, 0.167598, 1.751623 
1.904108, 0.184133, 1.653523 
1.914108, 0.199687, 1.555423 
1.924108, 0.214261, 1.457323 
1.934108, 0.227853, 1.359223 
1.944108, 0.240464, 1.261123 
1.954108, 0.252094, 1.163023 
1.964108, 0.262743, 1.064923 
1.974108, 0.272412, 0.966823 
1.984108, 0.281099, 0.868723 
1.994108, 0.288805, 0.770623 
2.004108, 0.295530, 0.672523 
2.014108, 0.301275, 0.574423 
2.024108, 0.306038, 0.476323 
2.034108, 0.309820, 0.378223 
2.044108, 0.312621, 0.280123 
2.054108, 0.314442, 0.182023 
2.064108, 0.315281, 0.083923 
2.074108, 0.315139, -0.014177 
2.084108, 0.314016, -0.112277 
2.094108, 0.311912, -0.210377 
2.104108, 0.308828, -0.308477 
2.114108, 0.304762, -0.406577 
2.124108, 0.299715, -0.504677 
2.134108, 0.293687, -0.602777 
2.144108, 0.286679, -0.700877 
2.154108, 0.278689, -0.798977 
2.164108, 0.269718, -0.897077 
2.174108, 0.259766, -0.995177 
2.184108, 0.248833, -1.093277 
2.194108, 0.236920, -1.191377 
2.204108, 0.224025, -1.289477 
2.214108, 0.210149, -1.387577 
2.224108, 0.195292, -1.485677 
2.234108, 0.179455, -1.583777 
2.244108, 0.162636, -1.681877 
2.254108, 0.144836, -1.779977 
2.264108, 0.126055, -1.878077 
2.274108, 0.106294, -1.976177 
2.284108, 0.085551, -2.074277 
2.294108, 0.063827, -2.172377 
2.304108, 0.041122, -2.270477 
2.314108, 0.017436, -2.368577 
2.321258, 0.000000, 2.072910 
